Frequency,MonetaryTotal,CustomerTenureDays,AvgDaysBetweenPurchases,TotalTransactions,Cluster
2,160.70999999999998,10,0.4761904761904761,22,1
2,810.5699999999999,116,2.4680851063829787,48,1
3,416.79,31,1.3636363636363635,23,1
5,582.47,115,2.923076923076923,40,1
13,3864.44,82,1.04,76,1
3,1553.66,178,1.5213675213675213,118,1
1,134.04,0,0.0,8,1
4,537.7400000000001,181,2.104651162790698,87,1
1,559.87,0,0.0,33,1
4,554.2199999999999,38,1.121212121212121,34,1
2,626.77,47,1.146341463414634,42,1
2,2218.020000000001,138,1.6428571428571428,85,1
1,582.73,0,0.0,30,1
2,662.59,134,1.2407407407407407,109,1
3,321.42999999999995,14,0.1884057971014492,70,1
2,222.05,0,0.0,24,1
1,247.14,0,0.0,43,1
1,207.15,0,0.0,12,1
3,463.66,182,9.578947368421051,20,1
2,68.84,167,9.823529411764708,18,1
1,139.35,0,0.0,19,1
1,457.34,0,0.0,26,1
1,228.8,0,0.0,9,1
2,272.07,127,10.583333333333334,13,1
1,324.9200000000001,0,0.0,21,1
2,304.4699999999999,173,6.178571428571429,29,1
4,1979.3,121,0.5970149253731343,202,1
2,184.19000000000003,169,12.071428571428571,15,1
9,2848.23,162,0.898876404494382,179,1
3,650.4100000000001,152,3.682926829268293,42,1
2,883.1500000000001,180,3.333333333333333,55,1
2,272.04,141,8.294117647058824,18,1
1,346.98,0,0.0,11,1
3,379.4000000000001,17,0.64,26,1
2,406.76,161,2.596774193548387,63,1
5,681.9100000000001,161,8.421052631578947,20,1
1,119.93,0,0.0,22,1
4,15.0,25,2.5,11,1
7,3408.0600000000004,175,1.0421686746987953,167,1
6,2464.8900000000003,161,0.5578947368421052,286,1
1,455.25,0,0.0,30,1
2,293.45,69,4.928571428571429,15,1
3,372.9,132,6.6,21,1
3,356.85,101,16.666666666666668,7,1
1,232.21,0,0.0,30,1
2,465.68,64,2.56,26,1
1,319.02,0,0.0,21,1
1,349.1,0,0.0,8,1
1,39.12,0,0.0,2,1
7,1519.0800000000002,158,0.8813559322033898,178,1
9,3794.49,183,1.7647058823529411,103,1
4,1039.3000000000002,164,3.6222222222222222,46,1
2,554.38,39,1.21875,33,1
5,1027.9999999999998,183,6.241379310344827,30,1
7,1388.37,185,0.6385964912280702,286,1
1,110.55,0,0.0,7,1
1,59.5,0,0.0,3,1
16,4684.24,177,0.6137184115523465,278,1
3,234.6,92,9.2,11,1
4,4067.29,164,0.8578947368421053,191,1
2,473.81,29,0.4084507042253521,72,1
1,124.57,0,0.0,8,1
2,412.58,3,0.12,26,1
4,612.4300000000001,177,2.333333333333333,76,1
3,598.1999999999999,164,6.269230769230769,27,1
2,716.35,94,2.8484848484848486,34,1
4,783.02,72,1.4791666666666667,49,1
1,394.14,0,0.0,31,1
2,353.86,69,0.8023255813953488,87,1
1,103.25,0,0.0,5,1
2,775.1800000000001,147,5.444444444444445,28,1
5,2720.56,164,1.5576923076923077,105,1
2,8.881784197001252e-15,30,0.8571428571428571,36,1
3,519.44,154,5.666666666666667,28,1
4,582.8999999999999,182,9.05,21,1
2,93.66,125,20.83333333333333,7,1
3,1842.56,156,0.7222222222222222,217,1
1,257.68,0,0.0,75,1
1,298.89,0,0.0,32,1
1,198.57,0,0.0,13,1
1,307.72,0,0.0,21,1
9,1599.9700000000005,176,2.135802469135802,82,1
4,784.4600000000002,168,1.9310344827586208,88,1
2,778.0,141,28.2,6,1
1,320.58,0,0.0,21,1
2,270.03000000000003,1,0.0588235294117647,18,1
3,1080.76,108,1.588235294117647,69,1
3,680.02,107,17.833333333333332,7,1
5,2024.95,183,1.651376146788991,110,1
5,1056.54,154,3.0,52,1
2,297.95000000000005,83,4.882352941176471,18,1
3,585.7900000000001,166,1.267175572519084,132,1
5,1785.16,182,1.5517241379310345,117,1
3,3280.7500000000005,161,1.4953271028037385,108,1
1,213.70000000000005,0,0.0,10,1
12,3580.13,181,0.885,201,1
5,1487.8,173,0.8730964467005076,198,1
4,816.88,133,2.220338983050848,60,1
2,740.78,146,3.395348837209302,44,1
5,878.2000000000002,104,1.2560975609756098,83,1
1,161.38,0,0.0,30,1
2,869.67,112,3.111111111111111,37,1
7,3204.16,165,5.4,31,1
3,414.04,117,5.8,21,1
4,781.2800000000001,158,1.4403669724770642,110,1
1,72.0,0,0.0,8,1
2,70.44,27,2.7,11,1
5,1717.36,160,15.9,11,1
1,149.89,0,0.0,14,1
3,780.4300000000002,160,1.4545454545454546,111,1
1,506.19,0,0.0,26,1
7,11056.93,103,0.9026548672566372,114,1
5,1346.38,156,1.5656565656565655,100,1
7,1620.9300000000003,173,0.5245398773006135,327,1
5,649.5,0,0.0,5,1
1,80.82,0,0.0,7,1
2,213.27,161,4.025,41,1
2,1312.06,102,4.08,26,1
2,562.9000000000002,41,0.3253968253968254,127,1
3,544.1800000000001,140,3.255813953488372,44,1
2,1135.04,72,1.8461538461538465,40,1
4,936.16,148,1.3243243243243243,112,1
2,408.9,141,5.222222222222222,28,1
9,1546.91,168,0.3985507246376811,415,1
12,1201.5099999999998,179,0.6118881118881119,287,1
2,1070.65,129,1.8695652173913044,70,1
5,2109.07,120,0.8380281690140845,143,1
2,361.2799999999999,8,0.3076923076923077,27,1
4,322.41,104,7.357142857142857,15,1
5,554.46,94,2.238095238095238,43,1
1,236.26000000000005,0,0.0,12,1
4,761.38,148,1.5257731958762886,98,1
3,465.5499999999999,107,0.8492063492063492,127,1
2,379.65,164,8.2,21,1
4,440.2,174,3.411764705882353,52,1
1,1109.5300000000002,0,0.0,70,1
1,110.75,0,0.0,9,1
1,58.08,0,0.0,6,1
1,189.47,0,0.0,13,1
6,3543.26,175,1.0613496932515338,164,1
5,654.9200000000001,110,2.270833333333333,49,1
9,4122.28,147,0.9415584415584416,155,1
4,1621.73,167,4.048780487804878,42,1
4,540.98,131,5.0,27,1
2,251.7,160,8.421052631578947,20,1
2,484.36,9,0.36,26,1
1,151.41999999999996,0,0.0,33,1
2,303.93,4,0.1904761904761904,22,1
2,641.13,71,1.9189189189189189,38,1
1,302.46000000000004,0,0.0,10,1
1,76.5,0,0.0,3,1
3,428.68,48,0.4102564102564102,118,1
14,3886.67,165,0.6722689075630253,239,1
1,683.1700000000001,0,0.0,41,1
1,455.3,0,0.0,31,1
11,1926.88,175,2.023529411764706,86,1
2,312.54999999999995,4,0.2666666666666666,16,1
1,810.6000000000001,0,0.0,6,1
9,1674.46,141,4.0588235294117645,35,1
1,46.95,0,0.0,2,1
4,1910.01,155,5.923076923076923,27,1
2,712.29,56,1.435897435897436,40,1
2,572.2,80,2.857142857142857,29,1
2,174.65,18,1.6363636363636365,12,1
5,732.07,152,3.355555555555556,46,1
3,306.54999999999995,168,11.928571428571429,15,1
2,144.91,165,20.625,9,1
1,305.75,0,0.0,9,1
2,260.17,133,3.911764705882353,35,1
3,254.11,147,3.842105263157895,39,1
5,805.62,152,1.1796875,129,1
1,191.94,0,0.0,7,1
1,177.34,0,0.0,13,1
1,137.89999999999998,0,0.0,10,1
1,178.51999999999998,0,0.0,6,1
8,1107.38,159,2.4761904761904763,64,1
3,351.67,16,0.1632653061224489,99,1
2,197.88,17,2.4285714285714284,8,1
1,192.85,0,0.0,44,1
4,507.29,152,5.357142857142857,29,1
7,1304.76,161,0.6597510373443983,242,1
3,664.0300000000001,1,0.0113636363636363,89,1
4,669.1099999999999,161,2.8392857142857144,57,1
1,134.1,0,0.0,12,1
1,880.8499999999999,0,0.0,49,1
3,2940.04,25,0.1865671641791045,135,1
1,336.03000000000003,0,0.0,25,1
3,974.0399999999998,160,1.7282608695652173,93,1
3,345.66,113,4.148148148148148,28,1
1,170.04,0,0.0,20,1
15,2175.3700000000003,132,0.5058823529411764,256,1
2,509.58,154,2.1690140845070425,72,1
1,532.94,0,0.0,20,1
5,5059.319999999999,129,1.1962616822429906,108,1
1,113.12,0,0.0,16,1
4,1534.73,150,1.4752475247524752,102,1
7,6748.400000000001,134,3.4473684210526314,39,1
1,492.36000000000007,0,0.0,46,1
2,526.6700000000001,121,1.2474226804123711,98,1
1,290.36,0,0.0,15,1
2,765.3400000000001,39,1.1470588235294117,35,1
4,409.9,93,3.5384615384615383,27,1
2,221.27,162,6.230769230769231,27,1
5,5005.46,149,0.8465909090909091,177,1
1,73.78,0,0.0,26,1
1,190.53,0,0.0,10,1
3,1689.46,107,6.6875,17,1
3,6977.04,160,22.857142857142858,8,1
2,1537.95,119,1.19,101,1
1,135.75000000000003,0,0.0,8,1
4,140.35,36,3.888888888888889,10,1
2,360.01000000000005,163,2.9107142857142856,57,1
1,237.61,0,0.0,12,1
1,114.56,0,0.0,16,1
1,180.35,0,0.0,67,1
3,850.29,88,2.175,41,1
1,142.5,0,0.0,8,1
8,1301.44,161,3.117647058823529,52,1
1,330.11000000000007,0,0.0,22,1
10,2220.84,162,1.7752808988764044,90,1
4,446.18,96,3.0,33,1
1,137.45,0,0.0,7,1
6,915.3,153,2.814814814814815,55,1
2,365.29,4,0.1904761904761904,22,1
3,834.99,152,1.6170212765957446,95,1
3,733.89,161,3.22,51,1
3,1226.88,94,1.55,61,1
5,939.02,148,3.4761904761904763,43,1
1,158.85,0,0.0,9,1
4,2291.19,166,1.5865384615384617,105,1
2,238.85,148,1.5416666666666667,97,1
2,411.41,154,8.555555555555555,19,1
3,1047.68,124,7.75,17,1
1,131.45,0,0.0,6,1
3,2273.18,157,1.5096153846153846,105,1
2,352.69000000000005,154,6.16,26,1
1,95.2,0,0.0,5,1
6,2686.4200000000005,157,5.777777777777778,28,1
2,216.21,11,0.55,21,1
1,163.3,0,0.0,12,1
5,2588.12,143,1.2033898305084745,119,1
1,339.3,0,0.0,3,1
3,1692.27,136,27.0,6,1
2,508.8,0,0.0,3,1
2,460.64,148,5.92,26,1
9,1797.5700000000002,158,0.8020833333333334,193,1
2,1080.62,159,0.8932584269662921,179,1
12,1511.3000000000002,89,0.4692737430167598,180,1
3,1247.69,125,2.155172413793104,59,1
3,1445.0000000000002,124,4.769230769230769,27,1
1,32.65,0,0.0,2,1
1,110.92000000000002,0,0.0,24,1
1,311.65000000000003,0,0.0,12,1
10,1560.5300000000002,120,0.6900584795321637,172,1
2,1760.9599999999996,0,0.0,30,1
1,127.1,0,0.0,13,1
5,722.61,138,1.1048387096774193,125,1
2,291.54,10,0.4,26,1
3,86.12,0,0.0,16,1
1,203.86,0,0.0,34,1
1,345.29999999999995,0,0.0,9,1
3,207.74,20,1.9,11,1
2,752.6,25,0.5952380952380952,43,1
3,459.24,90,2.78125,33,1
1,405.38,0,0.0,28,1
4,992.7100000000002,137,1.5393258426966292,90,1
2,260.25,35,11.666666666666666,4,1
1,99.14,0,0.0,12,1
3,644.3,20,1.5384615384615383,14,1
1,384.7999999999999,0,0.0,29,1
1,155.79999999999998,0,0.0,32,1
1,156.91000000000005,0,0.0,12,1
1,289.96000000000004,0,0.0,9,1
2,801.5100000000001,85,1.8888888888888888,46,1
1,101.1,0,0.0,2,1
3,431.8200000000001,3,0.1304347826086956,24,1
3,95.85,112,55.5,3,1
4,512.02,135,1.4835164835164836,92,1
1,160.42000000000002,0,0.0,19,1
2,500.42,142,4.4375,33,1
1,214.8,0,0.0,11,1
1,642.0199999999999,0,0.0,22,1
5,766.84,154,3.1020408163265305,50,1
1,197.22,0,0.0,11,1
5,133.62000000000003,34,5.5,7,1
2,529.7299999999999,22,0.4782608695652174,47,1
1,39.24,0,0.0,9,1
1,361.11,0,0.0,42,1
1,781.03,0,0.0,53,1
7,1295.39,151,1.947368421052632,77,1
3,244.1,99,3.6666666666666665,28,1
7,3497.1400000000003,102,1.030612244897959,99,1
1,1837.92,0,0.0,37,1
2,187.29,0,0.0,31,1
4,827.83,137,2.4285714285714284,57,1
1,308.58,0,0.0,14,1
7,2362.84,147,1.1885245901639343,123,1
3,1122.41,76,1.1176470588235294,69,1
3,1415.29,119,1.2795698924731185,94,1
2,1689.1800000000003,65,0.65,101,1
2,380.35,143,6.809523809523809,22,1
2,826.88,60,1.7647058823529411,35,1
1,318.04999999999995,0,0.0,21,1
2,673.1,5,0.1612903225806451,32,1
3,363.88,138,1.2,116,1
2,1610.1499999999996,38,0.8636363636363636,45,1
4,167.5,0,0.0,60,1
2,1740.0,25,3.571428571428572,8,1
3,236.78,0,0.0,22,1
4,511.88000000000005,142,2.730769230769231,53,1
3,1009.55,25,1.0909090909090908,23,1
1,232.6,0,0.0,16,1
3,358.61,107,2.018867924528302,54,1
3,271.4,127,18.0,8,1
1,165.07,0,0.0,58,1
2,603.7099999999999,100,0.8333333333333334,121,1
3,2150.8499999999995,91,0.8425925925925926,109,1
6,1133.25,143,12.818181818181818,12,1
2,1168.06,149,8.277777777777779,19,1
2,250.26,135,19.285714285714285,8,1
6,1826.21,142,0.3856749311294766,364,1
6,904.33,65,1.1071428571428572,57,1
5,967.2199999999998,149,1.5806451612903225,94,1
2,598.57,145,5.8,26,1
3,1391.61,127,0.8873239436619719,143,1
1,179.17000000000002,0,0.0,11,1
1,610.01,0,0.0,42,1
2,218.55,98,12.25,9,1
1,311.92,0,0.0,11,1
1,305.0199999999999,0,0.0,87,1
2,559.6999999999999,8,0.32,26,1
1,1710.3900000000003,0,0.0,54,1
2,530.18,39,1.3,31,1
1,309.4,0,0.0,13,1
2,841.2,122,2.595744680851064,48,1
4,492.2000000000001,115,3.8,31,1
1,98.45,0,0.0,6,1
2,329.67999999999995,105,1.9444444444444444,55,1
2,608.7899999999998,39,1.7727272727272727,23,1
3,1165.65,88,1.4666666666666666,61,1
3,1174.35,83,1.456140350877193,58,1
5,1020.74,122,1.890625,65,1
6,2313.1400000000003,144,0.9155844155844156,155,1
5,1952.45,146,1.6666666666666667,88,1
3,866.3100000000001,125,4.96,26,1
3,310.64,145,1.8227848101265824,80,1
1,1246.3200000000002,0,0.0,158,1
1,187.92,0,0.0,29,1
4,2479.16,142,0.8757763975155279,162,1
1,80.7,0,0.0,2,1
1,783.9000000000001,0,0.0,70,1
1,417.38,0,0.0,24,1
11,1811.47,137,0.3651226158038147,368,1
1,152.68,0,0.0,48,1
2,646.6800000000001,115,3.3823529411764706,35,1
3,1501.38,124,1.4090909090909092,89,1
4,839.14,126,2.6041666666666665,49,1
2,467.66,80,5.714285714285714,15,1
1,90.0,0,0.0,3,1
4,791.3299999999999,125,1.921875,65,1
5,642.17,122,1.4578313253012047,84,1
7,850.6300000000001,131,1.5176470588235291,86,1
2,223.65,132,3.3,41,1
3,412.05,85,0.9239130434782608,93,1
4,2101.3900000000003,137,1.2363636363636363,111,1
18,2758.25,139,0.1854951185495118,718,1
6,1843.7500000000005,137,1.1440677966101696,119,1
1,599.68,0,0.0,38,1
2,325.7,0,0.0,10,1
3,-451.42,0,0.0,3,0
2,318.76000000000005,46,1.0,47,1
14,3047.63,137,0.1372950819672131,977,1
3,1314.68,122,0.5148936170212766,236,1
1,102.83,0,0.0,35,1
2,280.52000000000004,137,8.058823529411764,18,1
1,120.0,0,0.0,5,1
2,1000.16,25,0.4166666666666667,61,1
2,145.79000000000002,3,0.1071428571428571,29,1
2,330.45000000000005,108,6.352941176470588,18,1
1,283.12,0,0.0,15,1
1,196.0,0,0.0,45,1
3,3166.4,110,22.0,6,1
1,301.03,0,0.0,19,1
2,636.1399999999998,41,0.82,51,1
2,612.0600000000001,27,0.9,31,1
2,2906.8500000000004,125,1.288659793814433,98,1
7,4478.530000000001,129,0.5545851528384279,230,1
5,220.1,136,26.8,6,1
1,149.48,0,0.0,13,1
2,777.53,55,1.1458333333333333,49,1
3,979.26,116,0.7116564417177914,164,1
1,361.2199999999999,0,0.0,22,1
1,147.12,0,0.0,3,1
4,995.65,80,1.818181818181818,45,1
3,798.74,103,1.907407407407408,55,1
2,485.19,21,0.7,31,1
4,1398.9599999999998,91,1.3432835820895523,68,1
2,861.74,3,0.0576923076923076,53,1
1,197.9,0,0.0,8,1
1,449.73,0,0.0,15,1
1,194.90000000000003,0,0.0,26,1
2,281.85,113,11.3,11,1
1,87.4,0,0.0,5,1
3,1562.12,81,1.4035087719298245,58,1
2,707.0399999999998,125,2.4038461538461537,53,1
3,187.02,1,0.0588235294117647,18,1
1,2007.4,0,0.0,27,1
5,747.0310000000001,103,2.145833333333333,49,1
2,337.34,78,4.875,17,1
3,572.56,110,1.1354166666666667,97,1
1,60.7,0,0.0,3,1
1,259.01,0,0.0,36,1
5,1803.76,64,0.5688073394495413,110,1
2,2409.9000000000005,99,0.792,126,1
2,462.66,10,0.3703703703703703,28,1
1,254.82,0,0.0,19,1
7,2298.9300000000003,116,1.15,101,1
5,1353.41,95,1.3428571428571427,71,1
2,0.0,0,0.0,2,2
2,645.65,15,0.7894736842105263,20,1
6,616.65,98,2.2045454545454546,45,1
5,987.1,131,2.15,61,1
1,707.0899999999999,0,0.0,43,1
1,425.32,0,0.0,25,1
2,182.96000000000004,0,0.0,29,1
2,546.4300000000001,0,0.0,134,1
1,337.43999999999994,0,0.0,14,1
1,115.8,0,0.0,7,1
2,343.8199999999999,4,0.1904761904761904,22,1
1,375.0,0,0.0,22,1
4,258.4,117,16.571428571428573,8,1
3,348.73,114,2.4782608695652173,47,1
1,520.8,0,0.0,23,1
3,343.45,97,6.0625,17,1
6,1267.4100000000003,122,1.7285714285714286,71,1
2,1053.4900000000002,129,1.897058823529412,69,1
1,241.62,0,0.0,18,1
2,372.2199999999999,103,5.421052631578948,20,1
2,59.5,4,4.0,2,1
4,464.57,122,4.653846153846154,27,1
1,765.3199999999999,0,0.0,15,1
3,627.15,10,0.2857142857142857,36,1
1,156.57999999999998,0,0.0,25,1
9,3755.65,125,1.430232558139535,87,1
1,304.56,0,0.0,2,1
2,290.82000000000005,58,4.461538461538462,14,1
2,496.38,2,0.1538461538461538,14,1
1,1089.18,0,0.0,63,1
2,325.96,101,1.9803921568627447,52,1
3,1524.46,95,2.8484848484848486,34,1
4,1617.63,73,2.147058823529412,35,1
6,1018.71,127,2.272727272727273,56,1
5,4392.42,52,0.1223021582733813,418,1
2,689.9000000000001,65,1.6666666666666667,40,1
1,1487.6,0,0.0,2,1
1,919.61,0,0.0,22,1
2,391.76,13,0.52,26,1
1,477.91,0,0.0,31,1
1,4008.62,0,0.0,219,1
2,1117.9,55,13.75,5,1
2,1586.8100000000002,41,0.4408602150537634,94,1
1,122.47,0,0.0,46,1
2,924.6,76,6.333333333333333,13,1
1,111.35,0,0.0,10,1
5,1539.69,89,1.0481927710843373,84,1
1,275.88,0,0.0,15,1
1,168.0,0,0.0,3,1
5,1674.6900000000005,55,0.6666666666666666,82,1
3,1842.14,86,1.5178571428571428,57,1
6,2420.84,118,0.8055555555555556,145,1
1,114.77,0,0.0,18,1
1,208.65,0,0.0,40,1
1,594.0,0,0.0,2,1
2,1247.61,101,1.4225352112676055,72,1
3,139.50000000000003,109,21.8,6,1
3,1227.3000000000004,120,3.4,36,1
1,300.36000000000007,0,0.0,18,1
1,168.31,0,0.0,19,1
3,648.8299999999999,42,1.108108108108108,38,1
1,62.64,0,0.0,5,1
2,317.61999999999995,0,0.0,38,1
2,212.82,18,1.6363636363636365,12,1
1,205.1,0,0.0,10,1
3,663.8100000000002,120,3.333333333333333,37,1
3,176.6,118,9.833333333333334,13,1
7,2057.99,103,0.9181818181818182,111,1
4,870.0900000000001,107,2.333333333333333,46,1
1,375.0999999999999,0,0.0,12,1
2,498.42,23,0.7931034482758621,30,1
2,327.70000000000005,2,0.1333333333333333,16,1
5,1521.8700000000003,107,1.0495049504950495,102,1
2,193.64,31,3.4444444444444446,10,1
4,1158.27,60,0.8450704225352113,72,1
3,789.8899999999999,49,1.065217391304348,47,1
4,1136.77,99,1.4848484848484849,67,1
1,356.0,0,0.0,6,1
1,674.7,0,0.0,32,1
2,1511.9500000000005,89,1.072289156626506,84,1
3,350.16,68,2.125,33,1
3,566.16,92,3.1379310344827585,30,1
2,280.90000000000003,4,0.2222222222222222,19,1
2,519.61,81,2.4545454545454546,34,1
5,1382.7399999999998,101,1.408450704225352,72,1
2,123.79999999999998,70,14.0,6,1
2,1299.23,99,0.7983870967741935,125,1
4,1093.68,92,1.5423728813559323,60,1
1,318.65000000000003,0,0.0,69,1
5,1175.88,90,1.816326530612245,50,1
1,252.1,0,0.0,5,1
4,504.50000000000006,77,2.923076923076923,27,1
6,1803.96,115,1.2444444444444445,91,1
1,138.32,0,0.0,7,1
1,156.75,0,0.0,8,1
1,193.75,0,0.0,10,1
2,632.04,9,0.6,16,1
2,247.15,111,3.9642857142857135,29,1
1,213.85,0,0.0,19,1
1,411.7,0,0.0,25,1
1,508.4599999999999,0,0.0,7,1
2,251.87,76,7.6,11,1
1,234.17,0,0.0,14,1
1,1706.88,0,0.0,44,1
7,1001.81,56,0.9310344827586208,59,1
1,905.5,0,0.0,45,1
3,551.54,51,1.351351351351351,38,1
2,877.4399999999999,23,4.6,6,1
5,1379.75,106,0.859504132231405,122,1
2,260.67999999999995,96,3.4285714285714284,29,1
2,547.0600000000001,83,2.4411764705882355,35,1
1,185.9,0,0.0,10,1
2,165.0,15,1.6666666666666667,10,1
5,4834.200000000001,70,0.2508960573476702,280,1
1,85.13,0,0.0,29,1
3,650.51,61,1.1730769230769231,53,1
3,531.3499999999999,76,0.6229508196721312,123,1
1,312.14,0,0.0,64,1
1,4873.81,0,0.0,171,1
1,453.0100000000001,0,0.0,26,1
2,266.39,106,7.066666666666666,16,1
1,138.98,0,0.0,16,1
4,337.49,104,4.12,26,1
1,371.5600000000001,0,0.0,76,1
4,862.8100000000002,112,2.176470588235294,52,1
1,313.61999999999995,0,0.0,6,1
2,64.65,12,12.0,2,1
2,586.7900000000001,28,0.8,36,1
1,288.17999999999995,0,0.0,14,1
1,668.58,0,0.0,34,1
2,128.5,19,2.7142857142857144,8,1
3,917.07,82,3.4166666666666665,25,1
2,503.7600000000001,89,2.966666666666667,31,1
1,139.26,0,0.0,9,1
4,1313.1,104,1.2261904761904765,85,1
1,135.95,0,0.0,5,1
4,242.21,94,2.35,41,1
1,1432.0,0,0.0,4,1
4,1542.14,108,0.4533898305084746,237,1
5,2056.89,109,0.8780487804878049,124,1
3,620.04,50,0.2149122807017544,229,1
2,539.02,2,0.0363636363636363,56,1
4,1042.1899999999998,63,0.9117647058823528,69,1
5,1821.52,106,0.9210526315789472,115,1
2,285.89,74,4.625,17,1
2,167.61,0,0.0,16,1
3,1770.5600000000002,76,0.539568345323741,140,1
4,1446.09,91,0.5260115606936416,174,1
2,179.33999999999995,62,10.333333333333334,7,1
1,241.09,0,0.0,12,1
3,1937.25,104,0.8373983739837398,124,1
3,1013.26,82,1.7826086956521738,47,1
2,439.43,103,3.433333333333333,31,1
2,589.1499999999999,16,0.3809523809523809,43,1
1,213.55,0,0.0,18,1
1,549.07,0,0.0,153,1
3,727.2700000000001,82,2.131578947368421,39,1
1,335.52,0,0.0,6,1
1,156.50999999999996,0,0.0,12,1
1,120.0,0,0.0,8,1
1,51.56,0,0.0,5,1
1,628.3799999999999,0,0.0,15,1
2,746.3599999999999,74,1.3962264150943395,54,1
1,284.55,0,0.0,2,1
1,725.6400000000001,0,0.0,10,1
1,353.86,0,0.0,21,1
1,138.14,0,0.0,9,1
1,163.8,0,0.0,32,1
6,1355.51,101,2.380952380952381,43,1
5,2597.5200000000004,96,0.6462585034013606,148,1
10,1648.95,104,0.9528301886792452,107,1
1,231.1,0,0.0,12,1
3,539.0,63,1.7714285714285714,36,1
6,879.03,102,2.2222222222222223,46,1
1,748.87,0,0.0,42,1
2,263.21,42,2.210526315789474,20,1
8,3286.91,97,1.2533333333333334,76,1
1,162.29000000000002,0,0.0,49,1
1,178.7,0,0.0,9,1
3,721.95,99,1.380281690140845,72,1
34,57120.91,97,0.0175541252194265,5128,1
3,594.1600000000001,70,2.0588235294117645,35,1
1,125.92,0,0.0,2,1
1,230.53,0,0.0,45,1
2,285.73999999999995,14,0.4827586206896552,30,1
2,1079.66,61,1.4878048780487805,42,1
2,239.76,96,5.333333333333333,19,1
3,665.8600000000001,75,0.3834196891191709,194,1
3,537.8299999999999,76,3.1666666666666665,25,1
2,590.93,36,1.2413793103448276,30,1
1,509.0100000000001,0,0.0,16,1
4,712.8000000000001,89,29.33333333333333,4,1
1,305.28,0,0.0,18,1
2,1013.04,20,0.5405405405405406,38,1
2,385.87,13,0.4482758620689655,30,1
1,89.06,0,0.0,9,1
1,115.31,0,0.0,21,1
2,860.41,45,1.0227272727272727,45,1
2,383.03,65,2.5,27,1
2,319.61,43,0.4432989690721649,98,1
3,455.42,95,5.588235294117647,18,1
7,1406.5700000000002,82,0.9302325581395348,87,1
1,363.79,0,0.0,58,1
2,534.24,22,2.4444444444444446,10,1
1,316.62,0,0.0,13,1
2,374.7,32,0.6274509803921569,52,1
5,1747.6600000000003,91,1.1866666666666668,76,1
1,135.18,0,0.0,50,1
2,468.25999999999993,80,1.2903225806451613,63,1
2,599.0,0,0.0,83,1
5,1282.45,93,1.3529411764705883,69,1
2,417.73,22,0.3492063492063492,64,1
2,324.24,52,2.6,21,1
1,205.3,0,0.0,12,1
1,497.61,0,0.0,26,1
1,82.75,0,0.0,12,1
6,2427.32,91,0.559748427672956,160,1
4,2128.2300000000005,62,0.5299145299145299,118,1
1,303.93,0,0.0,29,1
1,151.73999999999998,0,0.0,10,1
3,1316.6600000000003,93,1.3285714285714283,71,1
1,64.0,0,0.0,2,1
1,353.48,0,0.0,22,1
5,1249.34,90,1.0731707317073171,83,1
6,2863.08,65,0.4038461538461538,157,1
4,362.9,64,2.52,26,1
2,264.44,83,1.360655737704918,62,1
1,416.9,0,0.0,15,1
1,91.32,0,0.0,2,1
1,443.0,0,0.0,19,1
1,121.74,0,0.0,27,1
2,1412.9400000000005,46,1.069767441860465,44,1
1,296.64000000000004,0,0.0,13,1
2,957.66,72,1.8461538461538465,40,1
4,552.57,47,4.181818181818182,12,1
2,482.47,16,0.4848484848484848,34,1
4,1127.7100000000005,81,2.821428571428572,29,1
8,1510.06,86,0.1538461538461538,547,1
1,337.74,0,0.0,21,1
9,652.07,58,0.6292134831460674,90,1
1,252.73,0,0.0,27,1
2,276.42,67,1.1964285714285714,57,1
2,276.56000000000006,58,4.142857142857143,15,1
5,2524.0200000000004,43,4.2,11,1
1,1070.48,0,0.0,9,1
1,378.63999999999993,0,0.0,23,1
1,103.3,0,0.0,6,1
3,1904.05,82,0.7454545454545455,111,1
1,305.61999999999995,0,0.0,18,1
6,2255.51,79,0.2020997375328084,382,1
4,2593.9400000000005,79,1.813953488372093,44,1
4,703.47,64,1.5609756097560976,42,1
1,771.91,0,0.0,109,1
5,746.9200000000001,69,0.8,86,1
1,299.34,0,0.0,13,1
3,451.75,79,2.323529411764706,35,1
2,772.9,7,0.1891891891891892,38,1
2,1269.1,21,0.4666666666666667,46,1
2,542.77,7,0.3043478260869565,24,1
1,309.05000000000007,0,0.0,7,1
1,620.4,0,0.0,30,1
1,1304.0400000000002,0,0.0,23,1
8,3411.69,83,0.117910447761194,671,1
1,303.16,0,0.0,54,1
10,2295.3100000000004,83,0.5970149253731343,135,1
2,642.8000000000001,71,1.868421052631579,39,1
6,882.5799999999999,68,1.1403508771929824,58,1
1,266.97,0,0.0,14,1
4,876.29,41,0.4019607843137255,103,1
1,96.6,0,0.0,2,1
2,398.84,54,0.9642857142857144,57,1
2,1253.2199999999998,9,0.1184210526315789,77,1
3,918.98,16,0.3478260869565217,47,1
1,364.5,0,0.0,21,1
1,563.1499999999999,0,0.0,30,1
1,117.35,0,0.0,7,1
1,4314.72,0,0.0,16,1
3,996.5200000000002,48,0.6351351351351351,75,1
3,347.3,44,1.9130434782608696,24,1
1,621.6600000000001,0,0.0,5,1
6,1240.0000000000002,85,1.0789473684210529,77,1
1,112.08,0,0.0,4,1
2,417.23,74,1.2982456140350878,58,1
