Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,AvgDaysBetweenPurchases,UniqueProducts,UniqueCountries,ZeroPriceCount,CancelledTransactions,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,PreferredTimeOfDay,RegAnciennete,IP_privee,AvgBasketValue,CancelRatio,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,Churn,Cluster
1,200.1,33.35,28.75898120587724,15.0,90.0,114,19.0,4,72,0,0.0,6,1,0,0,6,6.0,73.0,6.0,1,806,0,100.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
22,4161.14,8.778776371308018,12.23376686783441,-15.0,102.0,3810,8.037974683544304,-5,96,361,0.7441860465116279,285,1,0,2,474,21.545454545454547,64.0,0.0,1,823,0,180.91913043478263,0.0042105263157894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
5,1824.23,20.496966292134832,11.756803098679658,6.64,76.32000000000001,1073,12.0561797752809,2,72,305,3.4545454545454546,78,1,0,0,89,17.8,18.0,2.0,1,1092,0,304.03833333333336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
4,2291.19,21.82085714285714,18.75354551679627,5.04,171.84,1376,13.104761904761904,2,96,166,1.5865384615384617,82,1,0,0,105,26.25,49.0,1.0,1,640,0,458.238,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,1689.1800000000003,16.72455445544555,13.112677188488435,2.88,126.0,1172,11.603960396039604,1,100,65,0.65,96,1,0,0,101,50.5,49.0,2.0,1,748,0,563.0600000000001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
12,7072.799999999998,91.85454545454544,65.9534999180135,-32.849999999999994,350.4,5200,67.53246753246754,-3,240,328,4.2631578947368425,25,1,0,2,77,6.416666666666667,63.0,4.0,2,854,0,544.0615384615384,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
5,929.9500000000002,29.9983870967742,34.26542242521599,-3.75,152.64,480,15.483870967741936,-1,144,239,7.9,22,1,0,1,31,6.2,34.0,6.0,2,749,0,154.9916666666667,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,191.04,15.919999999999996,5.571538060862222,6.959999999999999,24.9,138,11.5,6,24,0,0.0,12,1,0,0,12,12.0,37.0,5.0,3,482,0,95.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2,217.9,24.211111111111112,12.180152343509958,13.0,53.1,82,9.11111111111111,2,24,149,18.625,9,1,0,0,9,4.5,59.0,3.0,3,970,0,72.63333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,2
2,950.93,15.33758064516129,9.045636695727651,3.75,35.400000000000006,399,6.435483870967742,1,24,0,0.0,59,1,0,0,62,31.0,75.0,0.0,2,656,0,316.97666666666663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
3,190.31000000000003,15.859166666666669,22.926709496422145,-34.8,35.400000000000006,119,9.916666666666666,-24,24,255,23.181818181818183,9,1,0,2,12,4.0,76.0,2.0,2,955,0,47.57750000000001,0.1538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
128,11713.85,4.210585909417685,7.45829292703506,-55.1,139.29999999999998,5978,2.1488138030194106,-38,96,372,0.1172240201366415,832,1,0,82,2782,21.734375,49.0,1.0,2,775,0,90.80503875968992,0.0294646065397053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
4,771.1700000000001,4.59029761904762,5.041060318271284,0.29,45.0,602,3.583333333333333,1,36,287,1.7125748502994012,143,1,0,0,168,42.0,57.0,1.0,2,880,0,154.234,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
2,313.26,19.57875,13.82980639777723,-4.5,46.8,479,29.9375,-1,72,4,0.2666666666666666,16,1,0,1,16,8.0,49.0,2.0,1,616,0,104.42,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,313.49000000000007,4.415352112676057,3.77889206400346,0.65,19.8,197,2.7746478873239435,1,16,0,0.0,69,1,0,0,71,71.0,79.0,3.0,2,1025,0,156.74500000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
5,1705.2599999999998,16.555922330097086,13.104300703779838,-25.0,67.85000000000001,722,7.009708737864078,-2,24,357,3.480392156862745,86,1,0,5,103,20.6,30.0,2.0,1,743,0,284.21,0.048076923076923,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
22,7521.17,23.071073619631903,23.40904779217006,-25.200000000000003,232.0,5648,17.32515337423313,-12,160,365,1.0984615384615384,209,1,0,16,326,14.818181818181818,72.0,1.0,1,803,0,327.00739130434783,0.0489296636085626,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
3,236.78,10.762727272727272,51.657910119574886,-153.0,153.0,148,6.727272727272728,-36,72,0,0.0,21,1,0,1,22,7.333333333333333,61.0,3.0,2,628,0,59.195,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2,982.57,29.774848484848484,32.124828805109225,8.5,162.72,353,10.696969696969695,3,48,182,5.6875,29,1,0,0,33,16.5,49.0,0.0,3,1070,0,327.52333333333337,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
4,702.25,4.180059523809524,5.6451708467194575,0.29,38.25,349,2.077380952380953,1,36,194,1.155688622754491,131,1,0,0,168,42.0,79.0,4.0,3,785,0,140.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2
2,124.73999999999998,20.79,22.21646146441867,-18.72,46.8,90,15.0,-48,48,27,5.4,5,1,0,1,6,3.0,50.0,2.0,4,751,0,41.57999999999999,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
6,5976.790000000001,170.7654285714286,142.33508023928144,0.85,550.0,6942,198.3428571428572,1,2160,252,7.352941176470588,15,1,0,0,35,5.833333333333333,49.0,0.0,2,402,0,853.827142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
2,303.93,13.815,14.91620395664361,-25.5,50.0,126,5.727272727272728,-6,24,4,0.1904761904761904,19,1,0,3,22,11.0,80.0,4.0,2,1065,0,101.31,0.1304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
3,884.14,9.021836734693878,7.773863340116136,0.55,51.0,955,9.744897959183673,1,100,258,2.6597938144329896,94,1,0,0,98,32.666666666666664,49.0,2.0,2,799,0,221.035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
18,21086.300000000003,171.43333333333337,452.75777216069145,6.72,3254.4,7559,61.45528455284553,1,960,372,2.9836065573770494,74,1,0,0,123,6.833333333333333,49.0,2.0,2,754,0,1109.8052631578948,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,318.04999999999995,15.145238095238094,8.957338119691373,6.8,44.75,160,7.619047619047619,1,16,0,0.0,21,1,0,0,21,21.0,49.0,0.0,1,566,0,159.02499999999998,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
2,1873.2,624.4,1009.6534851125904,20.8,1790.0,1040,346.6666666666667,10,1000,0,0.0,3,1,0,0,3,1.5,22.0,3.0,3,483,0,624.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,355.53000000000003,8.465,7.629709980742644,0.85,28.9,213,5.071428571428571,1,20,0,0.0,39,1,0,0,42,42.0,49.0,1.0,3,425,0,177.765,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5,5059.319999999999,46.84555555555554,75.6796474737069,4.68,700.0,1801,16.675925925925927,1,96,129,1.1962616822429906,107,1,0,0,108,21.6,49.0,2.0,2,459,0,843.2199999999998,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
17,4509.370000000001,14.135956112852668,13.166715550030936,-25.0,124.8,2470,7.74294670846395,-20,60,282,0.8742138364779874,211,1,0,7,319,18.764705882352946,70.0,2.0,2,738,0,250.5205555555556,0.021875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
1,228.96,228.96,0.0,228.96,228.96,216,216.0,216,216,0,,1,1,0,0,1,1.0,67.0,2.0,2,569,0,114.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1,34.8,11.6,4.018357873559795,6.959999999999999,13.919999999999998,120,40.0,24,48,0,0.0,3,1,0,0,3,3.0,63.0,1.0,1,764,0,17.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
14,2351.02,3.725863708399366,6.935455456402581,-89.55,89.55,1483,2.3502377179080822,-9,25,293,0.4587301587301587,369,1,0,7,631,45.07142857142857,43.0,0.0,3,821,0,156.73466666666667,0.0110759493670886,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
1,781.03,14.73641509433962,6.454497267659915,4.5600000000000005,31.6,725,13.679245283018869,2,48,0,0.0,53,1,0,0,53,53.0,48.0,4.0,1,538,0,390.515,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1,173.55,15.77727272727273,4.004083143265362,10.5,23.25,121,11.0,1,25,0,0.0,11,1,0,0,11,11.0,46.0,3.0,1,973,0,86.775,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,411.41,21.653157894736843,7.389641438175153,10.2,35.400000000000006,215,11.31578947368421,2,48,154,8.555555555555555,17,1,0,0,19,9.5,32.0,1.0,3,458,0,137.13666666666668,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
6,1088.1999999999998,14.13246753246753,29.611595841913907,-208.16,70.8,613,7.961038961038961,-3,36,312,4.092105263157895,70,1,0,3,77,12.833333333333334,49.0,1.0,2,403,0,155.45714285714283,0.0384615384615384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
13,2195.5800000000004,16.38492537313433,20.765762225872106,-60.0,100.8,2688,20.059701492537314,-60,72,261,1.932330827067669,44,1,0,17,134,10.307692307692308,36.0,1.0,3,700,0,156.8271428571429,0.1259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,336.17,3.954941176470588,4.831259478775747,0.39,25.5,127,1.4941176470588236,1,16,0,0.0,75,1,0,0,85,85.0,49.0,2.0,3,633,0,168.085,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,145.0,24.166666666666668,11.150231686681074,8.25,37.8,90,15.0,5,20,0,0.0,6,1,0,0,6,6.0,20.0,2.0,3,843,0,72.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
15,2763.41,4.515375816993464,6.46311632960094,-43.56,85.0,1544,2.522875816993464,-121,121,360,0.5793780687397708,393,1,0,1,612,40.8,18.0,1.0,4,776,0,172.713125,0.0016313213703099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
1,204.0,204.0,0.0,204.0,204.0,48,48.0,48,48,0,,1,1,0,0,1,1.0,49.0,2.0,3,529,0,102.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
5,999.72,16.12451612903226,17.59870735541968,-10.4,72.0,702,11.32258064516129,-5,100,309,5.049180327868853,34,1,0,17,62,12.4,30.0,1.0,3,712,0,166.62,0.2698412698412698,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
2,662.59,6.078807339449542,4.021500716005721,0.29,19.8,389,3.568807339449541,1,24,134,1.2407407407407407,86,1,0,0,109,54.5,37.0,2.0,2,431,0,220.86333333333332,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,101.55,12.69375,2.691579130229264,10.2,15.9,71,8.875,1,24,0,0.0,8,1,0,0,8,8.0,19.0,2.0,3,742,0,50.775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
11,3329.72,11.211178451178451,9.867584640989994,-9.95,65.4,1258,4.235690235690235,-1,32,329,1.0945945945945943,124,1,0,9,297,27.0,79.0,2.0,1,1120,0,277.47666666666663,0.0302013422818791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
10,2018.91,28.435352112676053,17.1335770455047,-23.700000000000003,62.400000000000006,1145,16.12676056338028,-6,30,301,4.228571428571429,34,1,0,6,71,7.1,49.0,1.0,2,1032,0,183.53727272727272,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,484.38,5.632325581395349,6.530407009100914,0.38,33.0,524,6.093023255813954,1,36,0,0.0,76,1,0,0,86,86.0,71.0,3.0,3,494,0,242.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2,728.1599999999999,40.453333333333326,33.63322656855516,9.9,99.0,596,33.111111111111114,2,60,61,3.588235294117647,14,1,0,0,18,9.0,49.0,3.0,1,711,0,242.71999999999997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,177.31,16.11909090909091,8.46423706490485,9.96,40.0,96,8.727272727272727,1,25,0,0.0,11,1,0,0,11,11.0,46.0,2.0,1,510,0,88.655,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12,4965.38,20.950970464135025,10.949194474820011,-39.95,59.400000000000006,2217,9.354430379746836,-1,48,324,1.3516949152542372,128,1,0,2,237,19.75,38.0,0.0,2,726,0,381.9523076923077,0.0084033613445378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
3,1339.63,18.10310810810811,7.074829186316077,-5.9,35.7,767,10.364864864864863,-2,24,62,0.8356164383561644,60,1,0,1,74,24.666666666666668,49.0,2.0,3,694,0,334.9075,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
17,3013.83,17.728411764705882,14.694488575789318,-39.0,89.10000000000001,2368,13.929411764705884,-12,72,280,1.6153846153846154,93,1,0,7,170,10.0,50.0,1.0,2,736,0,167.435,0.0409356725146198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
35,6180.49,5.328008620689655,4.063278374350766,-9.95,30.24,4204,3.6241379310344826,-2,72,350,0.2916307161345988,368,1,0,41,1160,33.142857142857146,49.0,4.0,3,1054,0,171.68027777777775,0.0353143841515934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
6,2740.3,17.020496894409938,11.094378576628472,-25.0,94.8,2078,12.906832298136646,-3,72,56,0.3375,148,1,0,2,161,26.83333333333333,57.0,5.0,1,429,0,391.4714285714286,0.0123456790123456,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,135.86,16.982499999999998,8.244460911077553,9.36,36.0,230,28.75,4,100,0,0.0,8,1,0,0,8,8.0,29.0,1.0,1,604,0,67.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4,3189.8100000000004,24.537000000000003,39.15549628570484,6.72,358.0,1833,14.1,2,200,177,1.3643410852713178,87,1,0,0,130,32.5,45.0,1.0,2,925,0,637.9620000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2
1,251.21,16.747333333333334,5.433243528325896,9.95,30.0,143,9.533333333333331,1,24,0,0.0,15,1,0,0,15,15.0,49.0,6.0,1,736,0,125.605,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
2,503.7600000000001,16.250322580645165,7.491363687104847,5.04,42.5,405,13.064516129032258,4,50,89,2.966666666666667,31,1,0,0,31,15.5,23.0,1.0,3,489,0,167.92000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,216.85,12.755882352941178,4.023286993901146,8.2,23.9,248,14.588235294117649,2,25,0,0.0,17,1,0,0,17,17.0,69.0,3.0,2,525,0,108.425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2,330.45000000000005,18.35833333333333,5.9835374644298245,12.5,31.8,91,5.055555555555555,2,16,108,6.352941176470588,17,1,0,0,18,9.0,24.0,4.0,1,607,0,110.15000000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2,120.90000000000002,13.433333333333335,0.6999999999999993,13.2,15.3,198,22.0,6,24,133,16.625,6,1,0,0,9,4.5,28.0,2.0,3,463,0,40.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
3,1314.68,5.570677966101695,4.925612562197126,0.39,27.84,963,4.080508474576271,1,96,122,0.5148936170212766,152,1,0,0,236,78.66666666666667,78.0,4.0,2,750,0,328.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,257.23,13.538421052631575,4.121820341060077,6.959999999999999,19.8,209,11.0,2,24,0,0.0,19,1,0,0,19,19.0,49.0,2.0,1,703,0,128.615,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
5,707.7200000000001,23.59066666666667,26.30260376954098,-35.76,70.80000000000001,592,19.73333333333333,-24,72,263,9.0,25,1,0,5,30,6.0,49.0,1.0,1,751,0,117.95333333333336,0.1612903225806451,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
2,152.39999999999998,30.48,18.76451438220558,15.0,51.0,144,28.8,6,60,151,37.75,3,1,0,0,5,2.5,49.0,1.0,2,617,0,50.79999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2
26,9294.1,36.16381322957199,53.12922181985852,-59.9,350.4,3832,14.910505836575876,-24,60,363,1.375,103,1,0,49,257,9.884615384615383,49.0,5.0,2,743,0,344.22592592592594,0.189922480620155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
45,50862.44,31.01368292682927,36.49670880842453,-637.5,650.25,58021,35.37865853658536,-250,900,357,0.2117144600366076,884,1,0,3,1640,36.44444444444444,49.0,0.0,2,772,0,1105.7052173913044,0.0018281535648994,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
1,107.6,35.86666666666667,10.161364737737417,30.0,47.6,24,8.0,8,8,0,0.0,3,1,0,0,3,3.0,64.0,4.0,2,419,0,53.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2,485.19,15.651290322580644,9.827611015886308,-15.95,31.9,290,9.35483870967742,-1,25,21,0.7,30,1,0,1,31,15.5,49.0,1.0,3,843,0,161.73,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
2,602.5100000000001,13.693409090909093,4.91629655622529,5.04,30.0,621,14.113636363636363,1,50,282,6.558139534883721,37,1,0,0,44,22.0,44.0,3.0,3,842,0,200.8366666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2
66,113384.14,79.84798591549297,167.15981099452813,-1224.0,2365.2,57025,40.15845070422535,-192,1440,362,0.2367864693446088,716,1,0,20,1420,21.51515151515152,18.0,1.0,3,810,0,1692.3005970149254,0.0140745953553835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
9,2487.0200000000004,5.964076738609114,5.731503039365056,-15.0,35.400000000000006,1287,3.0863309352517985,-12,25,244,0.5793269230769231,255,1,0,18,417,46.333333333333336,25.0,2.0,2,900,0,248.70200000000008,0.0430622009569378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
1,176.67999999999998,19.63111111111111,14.760173139604802,5.04,42.96,168,18.666666666666668,12,32,0,0.0,9,1,0,0,9,9.0,56.0,3.0,2,508,0,88.33999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
3,364.9,4.396385542168675,6.892942940872926,-32.45,35.400000000000006,369,4.445783132530121,-11,48,48,0.5853658536585366,77,1,0,1,83,27.666666666666668,48.0,2.0,2,675,0,91.225,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
5,779.36,14.704905660377358,8.405988392587364,-30.0,30.0,602,11.358490566037736,-24,24,155,2.9423076923076925,37,1,0,2,53,10.6,64.0,3.0,3,706,0,129.89333333333337,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,335.32000000000005,14.579130434782613,2.911470907608352,10.08,20.4,262,11.391304347826088,3,24,0,0.0,23,1,0,0,23,23.0,73.0,0.0,3,816,0,167.66000000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
31,12288.22,23.406133333333337,24.983172873241088,5.04,386.64,5575,10.61904761904762,1,216,367,0.6736641221374046,209,1,0,0,525,16.93548387096774,49.0,2.0,3,1102,0,384.006875,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2
1,112.6,16.085714285714285,2.798468969173781,12.7,19.8,36,5.142857142857143,2,12,0,0.0,7,1,0,0,7,7.0,49.0,1.0,3,773,0,56.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
5,1623.6300000000003,23.876911764705888,20.262448339441026,-20.8,139.8,900,13.235294117647058,-10,96,277,4.104477611940299,51,1,0,2,68,13.6,64.0,2.0,1,989,0,270.6050000000001,0.0289855072463768,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2
34,18573.68,25.796777777777777,24.358311365511355,-17.85,250.0,11394,15.825,-12,80,359,0.4826147426981919,363,1,0,10,720,21.176470588235293,46.0,2.0,3,818,0,530.6765714285715,0.0138696255201109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
10,1992.76,14.033521126760562,15.770808080556142,-15.0,179.0,1787,12.584507042253522,-12,100,244,1.7092198581560285,117,1,0,7,142,14.2,64.0,1.0,3,707,0,181.16,0.0489510489510489,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
11,4277.66,10.69415,15.174444824005654,-9.25,177.60000000000002,2411,6.0275,-5,100,338,0.8395989974937343,299,1,0,6,400,36.36363636363637,61.0,2.0,2,884,0,356.47166666666664,0.0149625935162094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
4,575.6300000000002,9.436557377049184,7.762191246730505,0.78,39.6,295,4.836065573770492,1,24,297,4.933333333333334,43,1,0,0,61,15.25,41.0,0.0,3,928,0,115.12600000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
2,816.1,16.655102040816328,8.718629986617016,-26.4,34.68,599,12.224489795918368,-16,48,0,0.0,48,1,0,1,49,24.5,65.0,1.0,1,542,0,272.03333333333336,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
3,598.1999999999999,6.502173913043477,6.906184650801073,0.39,42.5,357,3.880434782608696,1,25,283,3.098901098901099,79,1,0,0,92,30.666666666666668,27.0,2.0,3,1116,0,149.54999999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
1,334.40000000000003,19.67058823529412,7.275538185065964,8.5,40.0,197,11.588235294117649,1,24,0,0.0,17,1,0,0,17,17.0,49.0,3.0,3,757,0,167.20000000000002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
29,7272.75,15.844771241830063,7.570732033127605,-4.95,83.4,5434,11.838779956427016,-1,50,279,0.5895196506550219,313,1,0,1,459,15.827586206896552,46.0,0.0,1,493,0,242.425,0.0021739130434782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
15,2380.08,17.24695652173913,5.93340790404301,-12.75,35.7,1024,7.420289855072464,-3,48,358,2.591240875912409,110,1,0,1,138,9.2,29.0,3.0,1,836,0,148.755,0.0071942446043165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2
1,259.17,17.278,6.868984329162916,8.5,34.68,127,8.466666666666667,3,20,0,0.0,15,1,0,0,15,15.0,53.0,4.0,1,571,0,129.585,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
3,1624.2100000000005,20.82320512820513,16.47129313035098,6.64,88.80000000000001,1123,14.397435897435898,1,96,186,2.415584415584416,66,1,0,0,78,26.0,53.0,1.0,1,661,0,406.0525000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2
1,396.87,16.53625,4.668632434059018,5.04,25.200000000000003,191,7.958333333333333,2,12,0,0.0,24,1,0,0,24,24.0,49.0,3.0,3,650,0,198.435,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
8,2156.45,16.588076923076922,6.39719101342566,-4.25,40.8,1852,14.246153846153844,-1,48,317,2.4263565891472867,80,1,0,1,130,16.25,49.0,3.0,2,805,0,239.60555555555555,0.0076335877862595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2
